"practice_id","practice_name","phone","street","city","state","zip_code","website","location_count","source","source_url","call_attempted","call_scenario","call_completed","call_datetime","working_hours_entrypoint","after_hours_entrypoint","working_hours_scheduler_endpoint","after_hours_scheduler_endpoint","confidence"
"1710936620","NEURO ORTHO GROUP","9545453433","150 S ANDREWS AVE SUITE # 350","POMPANO BEACH","FL","33069","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1710936620","","","","","","","","",""
"1144279050","EMERALD ORTHOPAEDICS, PC","9703305400","7251 W 20TH ST BLDG N","GREELEY","CO","80634","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1144279050","","","","","","","","",""
"1902855828","MIDDLETOWN MEDICAL PC","8453424774","111 MALTESE DR","MIDDLETOWN","NY","10940","http://www.middletownmedical.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1902855828","","","","","","","","",""
"1356390272","WALTER D HOFFMAN,MDPC","7162041101","36 N UNION RD","WILLIAMSVILLE","NY","14221","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356390272","","","","","","","","",""
"1306895453","CVD LLC","6234358346","6320 W UNION HILLS DR STE A140","GLENDALE","AZ","85308","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1306895453","","","","","","","","",""
"1952350977","CHARLOTTE ORTHOPAEDIC CLINIC PROFESSIONAL ASSOCIATION","9416250984","4161 TAMIAMI TRL UNIT 101","PORT CHARLOTTE","FL","33952","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1952350977","","","","","","","","",""
"1689623712","WASHINGTON ORTHOPAEDIC & KNEE CLINIC","2403180420","7801 OLD BRANCH AVENUE SUITE 409","CLINTON","MD","20635","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1689623712","","","","","","","","",""
"1215789573","GOLDEN STATE ORTHOPEDICS & SPINE","9259398585","101 SAND CREEK RD STE B","BRENTWOOD","CA","94513","https://www.goldenstateortho.com/location/brentwood/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite","28","nppes","https://npiregistry.cms.hhs.gov/provider-view/1215789573","","","","","","","","",""
"1598714560","ORTHOCINCY ORTHOPAEDICS & SPORTS MEDICINE PSC","8593012663","560 S LOOP RD","EDGEWOOD","KY","41017","null","8","nppes","https://npiregistry.cms.hhs.gov/provider-view/1598714560","","","","","","","","",""
"1215986310","PIEDMONT CENTER FOR SPINAL DISORDERS OF VIRGINIA, PC","4347926326","150 W MAIN ST","DANVILLE","VA","24541","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1215986310","","","","","","","","",""
"1003865072","LONGVIEW ORTHOPEDIC ASSOCIATES, PLLC","3605013400","625 - 9TH AVE. STE. 210","LONGVIEW","WA","98632","http://www.longvieworthopaedic.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1003865072","","","","","","","","",""
"1538118518","TABRAUE ORTHOPEDIC MEDICAL SUPPLY","3056494460","106 SW 16TH AVE","MIAMI","FL","33135","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1538118518","","","","","","","","",""
"1255380143","CAROLINA ORTHOPAEDIC & SPORTS MEDICINE CENTER PA","7048650077","2345 COURT DRIVE","GASTONIA","NC","28054","https://www.carolinaorthopaedic.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1255380143","","","","","","","","",""
"1669421509","DICKSON DIVELEY MIDWEST ORTHOPAEDIC CLINIC LLC","9133197600","3651 COLLEGE BLVD","LEAWOOD","KS","66211","https://kcorthoalliance.com/","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669421509","","","","","","","","",""
"1972553741","MINNESOTA ORTHOPAEDIC SURGERY CENTER, LLC","7637860461","8290 UNIVERSITY AVE NE SUITE 100","FRIDLEY","MN","55432","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1972553741","","","","","","","","",""
"1194774752","GENESYS PRACTICE PARTNERS INC","8106065893","1 GENESYS PKWY","GRAND BLANC","MI","48439","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1194774752","","","","","","","","",""
"1366491920","ORTHOPEDIC SURGERY MEDICAL GROUP","3106592910","120 S SPALDING DR SUITE 401","BEVERLY HILLS","CA","90212","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1366491920","","","","","","","","",""
"1710936372","PIMG; A PROFESSIONAL MEDICAL CORPORATION","8586753100","15611 POMERADO RD SUITE 400","POWAY","CA","92064","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1710936372","","","","","","","","",""
"1346299211","GAREY ORTHOPEDIC MEDICAL GROUP","9095937437","255 E BONITA AVE STE 101","POMONA","CA","91767","https://www.gareyortho.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1346299211","","","","","","","","",""
"1154370021","FORSYTH STREET ORTHOPAEDIC SURGERY","4787433000","1600 FORSYTH ST","MACON","GA","31201","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154370021","","","","","","","","",""
"1922057892","SOUTHWEST SPINE & ORTHOPEDIC CLINIC PC","5053270333","1750 E 30TH ST","FARMINGTON","NM","87401","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1922057892","","","","","","","","",""
"1063926152","EMERGEORTHO, P.A.","9103323800","7419 MARKET ST STE C","WILMINGTON","NC","28411","null","74","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063926152","","","","","","","","",""
"1285683870","NEBRASKA ORTHOPAEDIC AND SPORTS MEDICINE P.C.","4024883322","575 S 70TH ST NEBRASKA ORTHOPAEDIC AND SPORTS MEDICINE P.C. SUITE 200","LINCOLN","NE","68510","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1285683870","","","","","","","","",""
"1447209127","MARION ORTHOPEDICS INC","7403878702","1043 HARDING MEMORIAL PARKWAY","MARION","OH","43302","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1447209127","","","","","","","","",""
"1891744587","AMY ELIZABETH SUMMERS D/B/A QUALITY ADMINISTRATION","8165322090","14466 N 169 HWY","SMITHVILLE","MO","64089","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1891744587","","","","","","","","",""
"1053360818","BUFFALO GROVE ORTHOPAEDIC ASSOCIATES SC","8475208900","600 W LAKE COOK RD SUITE 160","BUFFALO GROVE","IL","60089","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1053360818","","","","","","","","",""
"1770532566","ORTHOPEDIC ASSOCIATES OF WINDHAM COUNTY LLP","8609632133","35 KENNEDY DR","PUTNAM","CT","6260","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1770532566","","","","","","","","",""
"1679522478","HERMITAGE ORTHOPEDICS AND SPORTS MEDICINE, P.C.","7243462677","1005 CAMPUS CIR","HERMITAGE","PA","16148","https://www.facebook.com/profile.php?id=61579687277133","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1679522478","","","","","","","","",""
"1730138454","AUDUBON ORTHOPEDICS & SPORTS MEDICINE A PROF MEDICAL CORPORATION","5044550093","3939 HOUMA BLVD SUITE 18","METAIRIE","LA","70006","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1730138454","","","","","","","","",""
"1669421277","SOUTH BEND ORTHOPAEDIC ASSOCIATES, INC.","5742479441","53880 CARMICHAEL DR","SOUTH BEND","IN","46635","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669421277","","","","","","","","",""
"1235188673","SPECTRUM HEALTH PRIMARY CARE PARTNERS","6164866793","1840 WEALTHY ST SE","GRAND RAPIDS","MI","49506","null","22","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235188673","","","","","","","","",""
"1871542217","SOUTHWEST ORTHOPEDIC & SPORTS PHYSICAL THERAPY","9412555940","315 E OLYMPIA AVE SUITE 212","PUNTA GORDA","FL","33950","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1871542217","","","","","","","","",""
"1548219926","ORTHOPEDIC INNOVATORS INC","3052790159","8900 SW 117TH AVE SUITE B-104","MIAMI","FL","33186","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548219926","","","","","","","","",""
"1689624975","ORTHOPEDIC ASSOCIATES MEDICAL GROUP","5626980383","8135 PAINTER AVE STE 300","WHITTIER","CA","90602","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1689624975","","","","","","","","",""
"1912957200","MEDHEALTH","2148844700","1441 N BECKLEY AVE","DALLAS","TX","75203","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1912957200","","","","","","","","",""
"1083664395","PALMETTO BONE & JOINT PA","8649380111","105 PHYSICIANS PARK DR","CLINTON","SC","29325","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1083664395","","","","","","","","",""
"1003866229","LAUDERDALE ORTHOPAEDIC SURGEONS LLP","9547394420","4850 W OAKLAND PARK BLVD SUITE 136","LAUDERDALE LAKES","FL","33313","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1003866229","","","","","","","","",""
"1730139957","DRS. EDWARD E. & CORAZON P. QUIROS, M.D., P.A.","8062737596","600 W 3RD ST","BORGER","TX","79007","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1730139957","","","","","","","","",""
"1255381471","ORTHOCARE SERVICES LLC","4057031472","2305 S. I-35 SERVICE ROAD","MOORE","OK","73160","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1255381471","","","","","","","","",""
"1285683656","ORTHOPEDIC & FRACTURE CLINIC PC","5032145200","11782 SW BARNES RD SUITE 300","PORTLAND","OR","97225","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1285683656","","","","","","","","",""
"1801845227","PHILADELPHIA ORTHOPAEDIC ASSOCIATES INC.","2153343350","2410 14 SOUTH BROAD STREET","PHILADELPHIA","PA","19145","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1801845227","","","","","","","","",""
"1629028089","NORTHTOWNS ORTHOPEDICS, PC","7166361470","8750 TRANSIT RD SUITE 105","EAST AMHERST","NY","14051","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1629028089","","","","","","","","",""
"1609826072","WILLIAM P. KALCHOFF, MD PA","7135330535","8313 SW FWY SUITE 201","HOUSTON","TX","77074","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1609826072","","","","","","","","",""
"1982653515","INTEGRATED CARDIOLOGY GROUP LLC","4024833333","1600 S 48TH ST SUITE 600","LINCOLN","NE","68506","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1982653515","","","","","","","","",""
"1528017092","ORTHOPRO SERVICES, LLC","4782726522","2505 MOORE STATION RD","DUBLIN","GA","31021","https://www.orthoproservices.net/","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1528017092","","","","","","","","",""
"1548210933","FROC, PC","3037721600","1610 DRY CREEK DR SUITE 200","LONGMONT","CO","80503","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548210933","","","","","","","","",""
"1144270240","OKALOOSA CARDIOLOGY P A","8506827212","129 E REDSTONE AVE SUITE A","CRESTVIEW","FL","32539","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1144270240","","","","","","","","",""
"1609826734","MARK. B. LONSTEIN M.D.P.A.","9419176500","2032 HILLVIEW ST","SARASOTA","FL","34239","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1609826734","","","","","","","","",""
"1013967736","ST VINCENT PEDIATRIC SUBSPECIALTIES","3173382273","2001 W 86TH ST","INDIANAPOLIS","IN","46260","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1013967736","","","","","","","","",""
"1376966796","SPECIALIZED ORTHOPEDIC SURGEONS INC.","7076247900","1010 NUT TREE RD STE 200","VACAVILLE","CA","95687","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1376966796","","","","","","","","",""
"1255381083","CHARLESTON BONE & JOINT PA","8438533474","255 E BAY ST","CHARLESTON","SC","29401","https://www.rsfh.com/partners/orthopaedics/team/","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1255381083","","","","","","","","",""
"1811947872","PENNSYLVANIA HAND CENTER LTD","6105251000","101 S BRYN MAWR AVE SUITE 300","BRYN MAWR","PA","19010","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1811947872","","","","","","","","",""
"1316997331","SOUTH JERSEY SPORTS MEDICINE CENTER PC","8565890650","556 EGG HARBOR RD SUITE A","SEWELL","NJ","8080","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1316997331","","","","","","","","",""
"1588034888","PREMIER ORTHOPAEDIC AND SPORTS MEDICINE ASSOCIATES, LTD.","6105942009","390 WATERLOO BLVD SUITE 200","EXTON","PA","19341","null","66","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588034888","","","","","","","","",""
"1851348403","ORTHOPEDIC SPECIALTIES OF SPARTANBURG LLC","8642088800","303 E WOOD STREET","SPARTANBURG","SC","29303","http://orthopedicspecialties.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1851348403","","","","","","","","",""
"1205886066","ORTHOPEDIC AND SPORTS PHYSICAL THERAPY SERVICES, INC.","8564247524","1888 ROUTE 70 E CHERRY HILL POINTE","CHERRY HILL","NJ","8003","https://www.osptnj.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1205886066","","","","","","","","",""
"1124175625","AMERICAN ORTHOPEDICS, INC","9373420150","2200 N LIMESTONE ST SUITE 108","SPRINGFIELD","OH","45503","http://www.amerortho.com/","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124175625","","","","","","","","",""
"1780928507","TALLAHASSEE ORTHOPEDIC & SPORTS PHYSICAL THERAPY, INC,","8502191520","3231 CAPITAL MEDICAL BLVD","TALLAHASSEE","FL","32308","https://www.tospt.com/location/tallahassee-live-oak-plaza/?UTM_source=GMB_listing&UTM_medium=organic%EF%BB%BF%EF%BB%BF%EF%BB%BF","10","nppes","https://npiregistry.cms.hhs.gov/provider-view/1780928507","","","","","","","","",""
"1366493645","PACIFIC ORTHOPAEDICS AND SPORTS MEDICINE INC","8085310663","321 N KUAKINI ST SUITE 309","HONOLULU","HI","96817","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1366493645","","","","","","","","",""
"1669423885","GOTTO MEDICAL CARE P.C.","7187437090","2829 OCEAN PKWY","BROOKLYN","NY","11235","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669423885","","","","","","","","",""
"1770534927","MEDICAL AFFILIATES OF CAPE COD, INC.","5088625040","27 PARK ST GLEASON HOUSE","HYANNIS","MA","2601","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1770534927","","","","","","","","",""
"1932150182","SAM SEUNGHAE AHN, MD,PA","2149465165","221 W COLORADO BLVD SUITE 625","DALLAS","TX","75208","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1932150182","","","","","","","","",""
"1801847058","SCRANTON ORTHOPAEDIC SPECIALISTS PC","5703071767","334 MAIN ST SUITE 1","DICKSON CITY","PA","18519","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1801847058","","","","","","","","",""
"1740231117","OCONTO FALLS AREA JOINT AMBULANCE SERVICE INC","9208462662","831 S MAIN ST","OCONTO FALLS","WI","54154","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1740231117","","","","","","","","",""
"1932150299","PEKIN PROHEALTH INC","3093530825","600 S 13TH ST SUITE M","PEKIN","IL","61554","http://www.pekinprohealth.com/primary-care/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1932150299","","","","","","","","",""
"1548210180","DELOS CLIFT MD PA","4074720840","3000 N ORANGE AVE SUITE A","ORLANDO","FL","32804","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548210180","","","","","","","","",""
"1215988787","CAPITAL ORTHOPEDIC CLINIC PLLC","6019878200","104 BURNEY DR.","FLOWOOD","MS","39232","http://www.capitalortho.com/?utm_source=GMBSocialClimb&utm_medium=CapitalOrtho","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1215988787","","","","","","","","",""
"1972553477","WINTHROP ORTHOPAEDIC ASSOCIATES, PC","5167478900","1300 FRANKLIN AVE SUITE UL3A","GARDEN CITY","NY","11530","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1972553477","","","","","","","","",""
"1497705040","HORIZON ORTHOPEDICS, LLC","6154467003","415 HENSLEE DR","DICKSON","TN","37055","https://www.horizonorthopedics.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497705040","","","","","","","","",""
"1154371714","ERNST E. VIEUX, JR., M.D., P.A.","7273287400","3000 1ST AVE N","ST PETERSBURG","FL","33713","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154371714","","","","","","","","",""
"1811948177","NYU CRITICAL CARE ASSOCIATES","2126846605","550 1ST AVE","NEW YORK","NY","10016","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1811948177","","","","","","","","",""
"1689191298","NEUROMUSCULOSKELETAL CENTER OF THE CASCADES PC","5413823344","2245 NW SHEVLIN PARK RD","BEND","OR","97703","null","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1689191298","","","","","","","","",""
"1710938006","MIDWEST ORTHOPAEDIC CENTER S C","3096911400","6000 N ALLEN ROAD","PEORIA","IL","61614","http://www.midwest-ortho.com/?utm_source=GMBSocialClimb&utm_medium=MidwestOrthopaedicCenter","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1710938006","","","","","","","","",""
"1700836392","ORTHOPEDIC MEDICAL CENTER, AN INC MEDICAL CLINIC","8187088100","18039 SHERMAN WAY","RESEDA","CA","91335","http://www.orthomedctr.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1700836392","","","","","","","","",""
"1942251434","NEW MEXICO BONE AND JOINT INSTITUTE PC","5754340639","2301 INDIAN WELLS RD SUITE A","ALAMOGORDO","NM","88310","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1942251434","","","","","","","","",""
"1205887411","MEDICAL PLAZA IMAGING CENTER JOINT","4059454710","3330 NW 56TH ST SUITE 206","OKLAHOMA CITY","OK","73112","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1205887411","","","","","","","","",""
"1952352122","SPINE MEDICAL GROUP, CORP.","9158576699","10400 VISTA DEL SOL DR STE 204","EL PASO","TX","79925","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1952352122","","","","","","","","",""
"1700837994","ORTHO-MED-EQUIP, INC.","8302164490","662 10TH ST BUILDING B","FLORESVILLE","TX","78114","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1700837994","","","","","","","","",""
"1225089410","KUMAR RAVI MD FACC PC","6239743649","10503 W THUNDERBIRD BLVD SUITE 103","SUN CITY","AZ","85351","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1225089410","","","","","","","","",""
"1487605572","BROOME ORTHOPEDIC & SPORT PHYSICAL THERAPY","6077292200","800 VALLEY PLZ SUITE 9","JOHNSON CITY","NY","13790","http://www.broomept.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1487605572","","","","","","","","",""
"1285685339","MCLAREN MACOMB","5867909003","36500 S GRATIOT AVE STE. 102","CLINTON TOWNSHIP","MI","48035","https://www.mclaren.org/main/locations/mclaren-macomb-rehabilitation-therapy-services-nor-599","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1285685339","","","","","","","","",""
"1700837671","LEHIGH VALLEY BONE MUSCLE AND JOINT","6106910973","2597 SCHOENERSVILLE RD SUITE 101","BETHLEHEM","PA","18017","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1700837671","","","","","","","","",""
"1598716474","ELMHURST ORTHOPAEDICS, SC","6308340491","300 W BUTTERFIELD RD","ELMHURST","IL","60126","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1598716474","","","","","","","","",""
"1982655874","KALEIDA HEALTH","7168787000","219 BRYANT ST","BUFFALO","NY","14222","http://www.kaleidahealth.org/?utm_source=extnet&utm_medium=yext","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1982655874","","","","","","","","",""
"1073564951","OLD DOMINION ORTHOPAEDICS AND SPORTS MEDICINE, PC","7033699070","8644 SUDLEY RD STE 308","MANASSAS","VA","20110","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1073564951","","","","","","","","",""
"1427009299","CAROLINA ORTHOPEDIC ASSOCIATES PA","2526332010","738 NEWMAN ROAD","NEW BERN","NC","28562","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1427009299","","","","","","","","",""
"1497706220","THE ORTHOPAEDIC CLINIC, P.C.","3347498303","121 NORTH 20TH STREET # 18","OPELIKA","AL","36801","http://theorthoclinic.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497706220","","","","","","","","",""
"1356392062","JAMES D WOLFF MD PC","5159556767","2700 1ST AVE S SUITE 100","FORT DODGE","IA","50501","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356392062","","","","","","","","",""
"1275584161","SPECIALTY ORTHOPAEDICS, P.C.","7243422663","3120 HIGHLAND RD","HERMITAGE","PA","16148","http://www.specialtyorthopaedics.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1275584161","","","","","","","","",""
"1780635557","OMAR DAVID HUSSAMY MD PA","7722139800","1717 INDIAN RIVER BLVD STE 202B","VERO BEACH","FL","32960","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1780635557","","","","","","","","",""
"1043261720","ARIZONA ORTHOPEDIC & SPINE CENTER PC","4808310836","5125 S RURAL RD","TEMPE","AZ","85282","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1043261720","","","","","","","","",""
"1740231448","OSU INTERNAL MEDICINE, LLC","6142938000","410 W 10TH AVE","COLUMBUS","OH","43210","https://medicine.osu.edu/departments/internal-medicine","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1740231448","","","","","","","","",""
"1114979614","SEACOAST ORTHOPEDIC SURGERY & SPORTS MEDICINE LLC","8604491413","495 ROUTE 184 SUITE 300","GROTON","CT","6340","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1114979614","","","","","","","","",""
"1235181751","ORTHOPAEDIC THERAPY, INC.","5177832739","728 W FRANKLIN ST","JACKSON","MI","49201","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235181751","","","","","","","","",""
"1215989504","SAMER F NAJJAR MD LLC","8475775814","15 DRYDEN PLACE","ARLINGTON HEIGHTS","IL","60004","https://www.endeavorhealth.org/providers/samer-najjar","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1215989504","","","","","","","","",""
"1760434104","KIPNIS ORTHOPAEDIC REHABILITATION INSTITUTE PC","2019418667","590 ANDERSON AVE","CLIFFSIDE PARK","NJ","7010","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1760434104","","","","","","","","",""
"1629020995","MUSCULOSKELETAL IMAGING AND INTERVENTIONAL LLC","4056012325","1023 WATERWOOD PKWY","EDMOND","OK","73034","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1629020995","","","","","","","","",""
"1790737393","FOUR SEASONS DERMATOLOGY LLC","8028640192","354 MOUNTAIN VIEW DRIVE SUITE 300","COLCHESTER","VT","5446","https://www.skinvt.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1790737393","","","","","","","","",""
"1205888443","ROBINWOOD ORTHOPAEDIC SPECIALTY CENTER","3016654950","11110 MEDICAL CAMPUS RD SUITE 205","HAGERSTOWN","MD","21742","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1205888443","","","","","","","","",""
"1245282490","BIG SKY MUSCULOSKELETAL AND PAIN CENTER, PC","4067237300","700 W GOLD ST SUITE A","BUTTE","MT","59701","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1245282490","","","","","","","","",""
"1013969260","COASTAL ORTHOPAEDICS AND SPORTS MEDICINE","7278481417","5145 DEER PARK DR","NEW PORT RICHEY","FL","34653","https://www.bone-dr.com/contactus","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1013969260","","","","","","","","",""
"1033160676","ORTHOPAEDIC CONSULTANTS LTD","6053362638","2908 E 26TH ST","SIOUX FALLS","SD","57103","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1033160676","","","","","","","","",""
"1235181405","ORTHOPEDIC SURGICAL STAFF ASSOCIATES","2154812000","1200 OLD YORK RD","ABINGTON","PA","19001","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235181405","","","","","","","","",""
"1124070305","DUPAGE ORTHOPAEDIC SURGERY CENTER, LLC","6302252700","27650 FERRY RD SUITE 140","WARRENVILLE","IL","60555","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124070305","","","","","","","","",""
"1588616767","MD WEST ONE, PC","4023904111","8005 FARNAM DR STE 305","OMAHA","NE","68114","https://mdwestone.com/","8","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588616767","","","","","","","","",""
"1083665657","SPINE COLORADO PC","9703829500","1 MERCADO ST STE 200","DURANGO","CO","81301","http://spinecolorado.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1083665657","","","","","","","","",""
"1841241437","UNIVERSITY ORTHOPAEDIC ASSOCIATES, INC.","3179631949","1801 N SENATE BLVD STE 535","INDIANAPOLIS","IN","46202","http://www.uoanj.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841241437","","","","","","","","",""
"1295786887","THE HAND CENTER OF WESTERN CONNECTICUT","2037924263","35 TAMARACK AVE","DANBURY","CT","6811","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1295786887","","","","","","","","",""
"1619928223","TRACC, PA","8173329957","757 8TH AVE STE 1","FORT WORTH","TX","76104","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1619928223","","","","","","","","",""
"1780636811","MEDICAL PLAZA ORTHOPEDIC SURGERY CENTER","3108292663","1301 20TH ST ,#140","SANTA MONICA","CA","90404","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1780636811","","","","","","","","",""
"1235181389","CONNECTICUT ORTHOPAEDIC SPECIALISTS, PC","2034073500","2408 WHITNEY AVE","HAMDEN","CT","6518","null","30","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235181389","","","","","","","","",""
"1871545871","GREENGATE ORTHOPAEDIC GROUP P.C.","7248379113","4000 HEMPFIELD PLAZA BLVD STE 963","GREENSBURG","PA","15601","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1871545871","","","","","","","","",""
"1265484331","KIPNIS ORTHOPAEDIC REHAB OF SECAUCUS LLC","2013190010","150 FLANAGAN WAY","SECAUCUS","NJ","7094","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1265484331","","","","","","","","",""
"1326090499","MEDICAL SPECIALISTS LTD","8478391111","1260 W HIGGINS RD","HOFFMAN ESTATES","IL","60195","https://theadvancedmedical.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1326090499","","","","","","","","",""
"1154373132","TULSA BONE & JOINT ASSOCIATES PC","9183921400","4802 S 109TH EAST AVE","TULSA","OK","74146","https://tulsaboneandjoint.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154373132","","","","","","","","",""
"1124070115","ORTHOPAEDIC SPECIALISTS OF THE CAROLINAS, P.A.","3367681270","170 KIMEL PARK DR","WINSTON SALEM","NC","27103","http://www.oscmd.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124070115","","","","","","","","",""
"1043262124","THE ORTHOPEDIC CENTERS","2565468127","3102 RAINBOW DR","RAINBOW CITY","AL","35906","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1043262124","","","","","","","","",""
